,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical,zone,time
2048,14.0,2,7.0,14.0,2,7.0,2.0,2,1.0,6.0,2,3.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-06 08:00:00
368,79.0,14,5.642857142857142,67.0,14,4.785714285714286,84.0,14,6.0,50.0,14,3.571428571428572,1.0,2,0.5,94.0,14,6.7142857142857135,Old Town,2020-04-06 08:00:00
128,18.0,5,3.6,24.0,5,4.8,30.0,5,6.0,37.0,5,7.4,0.0,0,0.0,34.0,5,6.8,Palace Hills,2020-04-06 08:00:00
1448,0.0,2,0.0,5.0,2,2.5,4.0,2,2.0,18.0,2,9.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-06 08:00:00
488,8.0,2,4.0,8.0,2,4.0,5.0,2,2.5,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 08:00:00
968,62.0,11,5.636363636363638,75.0,11,6.8181818181818175,73.0,11,6.636363636363638,55.0,11,5.0,0.0,1,0.0,0.0,0,0.0,Scenic Vista,2020-04-06 08:00:00
1928,21.0,5,4.2,32.0,5,6.4,20.0,5,4.0,34.0,5,6.8,0.0,0,0.0,29.0,5,5.8,Southton,2020-04-06 08:00:00
608,14.0,2,7.0,10.0,2,5.0,16.0,2,8.0,12.0,2,6.0,0.0,0,0.0,9.0,2,4.5,Southwest,2020-04-06 08:00:00
1328,9.0,1,9.0,9.0,1,9.0,10.0,1,10.0,10.0,1,10.0,0.0,0,0.0,10.0,1,10.0,Terrapin Springs,2020-04-06 08:00:00
2288,40.0,7,5.7142857142857135,53.0,7,7.571428571428571,18.0,7,2.571428571428572,48.0,7,6.857142857142858,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-06 08:00:00
1808,68.0,12,5.666666666666668,46.0,12,3.8333333333333335,84.0,12,7.0,54.0,12,4.5,0.0,1,0.0,0.0,0,0.0,Weston,2020-04-06 08:00:00
848,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 08:00:00
1089,65.0,12,5.416666666666668,81.0,12,6.75,61.0,12,5.083333333333333,44.0,12,3.6666666666666665,1.0,4,0.25,73.0,12,6.083333333333332,Broadview,2020-04-06 09:00:00
1209,5.0,3,1.6666666666666667,18.0,3,6.0,25.0,3,8.333333333333334,10.0,3,3.333333333333333,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-06 09:00:00
1569,3.0,2,1.5,2.0,2,1.0,16.0,2,8.0,9.0,2,4.5,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-06 09:00:00
729,38.0,8,4.75,28.0,8,3.5,36.0,8,4.5,30.0,8,3.75,1.0,1,1.0,36.0,8,4.5,Downtown,2020-04-06 09:00:00
2169,54.0,7,7.7142857142857135,32.0,7,4.571428571428571,35.0,7,5.0,42.0,7,6.0,1.0,2,0.5,0.0,0,0.0,East Parton,2020-04-06 09:00:00
1689,30.0,6,5.0,21.0,6,3.5,30.0,6,5.0,44.0,6,7.333333333333332,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-06 09:00:00
249,63.0,9,7.0,69.0,9,7.666666666666668,28.0,9,3.111111111111111,46.0,9,5.111111111111111,2.0,3,0.6666666666666666,0.0,0,0.0,Northwest,2020-04-06 09:00:00
2049,24.0,4,6.0,24.0,4,6.0,32.0,4,8.0,17.0,4,4.25,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 09:00:00
369,30.0,8,3.75,36.0,8,4.5,36.0,8,4.5,38.0,8,4.75,0.0,0,0.0,41.0,8,5.125,Old Town,2020-04-06 09:00:00
129,6.0,1,6.0,1.0,1,1.0,6.0,1,6.0,10.0,1,10.0,0.0,0,0.0,10.0,1,10.0,Palace Hills,2020-04-06 09:00:00
1449,4.0,2,2.0,12.0,2,6.0,7.0,2,3.5,20.0,2,10.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-06 09:00:00
489,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 09:00:00
969,27.0,8,3.375,45.0,8,5.625,50.0,8,6.25,25.0,8,3.125,0.0,1,0.0,0.0,0,0.0,Scenic Vista,2020-04-06 09:00:00
1929,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Southton,2020-04-06 09:00:00
609,16.0,5,3.2,31.0,5,6.2,34.0,5,6.8,20.0,5,4.0,1.0,1,1.0,42.0,5,8.4,Southwest,2020-04-06 09:00:00
1329,5.0,1,5.0,6.0,1,6.0,0.0,1,0.0,10.0,1,10.0,0.0,0,0.0,0.0,1,0.0,Terrapin Springs,2020-04-06 09:00:00
2289,33.0,5,6.6,23.0,5,4.6,35.0,5,7.0,13.0,5,2.6,1.0,1,1.0,0.0,0,0.0,West Parton,2020-04-06 09:00:00
1809,61.0,12,5.083333333333333,73.0,12,6.083333333333332,83.0,12,6.916666666666668,58.0,12,4.833333333333333,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-06 09:00:00
849,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 09:00:00
1090,93.0,15,6.2,57.0,15,3.8,77.0,15,5.133333333333334,58.0,15,3.8666666666666663,1.0,1,1.0,84.0,15,5.6,Broadview,2020-04-06 10:00:00
1210,8.0,3,2.6666666666666665,11.0,3,3.6666666666666665,12.0,3,4.0,18.0,3,6.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-06 10:00:00
1570,3.0,2,1.5,14.0,2,7.0,20.0,2,10.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-06 10:00:00
730,50.0,8,6.25,49.0,8,6.125,58.0,8,7.25,43.0,8,5.375,1.0,1,1.0,38.0,8,4.75,Downtown,2020-04-06 10:00:00
2170,43.0,7,6.142857142857142,42.0,7,6.0,22.0,7,3.1428571428571432,28.0,7,4.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-06 10:00:00
1690,14.0,2,7.0,17.0,2,8.5,8.0,2,4.0,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-06 10:00:00
250,30.0,8,3.75,46.0,8,5.75,35.0,8,4.375,49.0,8,6.125,2.0,2,1.0,0.0,0,0.0,Northwest,2020-04-06 10:00:00
2050,7.0,3,2.333333333333333,21.0,3,7.0,18.0,3,6.0,13.0,3,4.333333333333333,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 10:00:00
370,33.0,6,5.5,25.0,6,4.166666666666667,37.0,6,6.166666666666668,22.0,6,3.6666666666666665,0.0,0,0.0,30.0,6,5.0,Old Town,2020-04-06 10:00:00
130,25.0,4,6.25,10.0,4,2.5,23.0,4,5.75,29.0,4,7.25,0.0,0,0.0,16.0,4,4.0,Palace Hills,2020-04-06 10:00:00
1450,13.0,2,6.5,10.0,2,5.0,13.0,2,6.5,14.0,2,7.0,1.0,1,1.0,0.0,0,0.0,Peppermill,2020-04-06 10:00:00
490,15.0,2,7.5,19.0,2,9.5,6.0,2,3.0,17.0,2,8.5,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 10:00:00
970,42.0,9,4.666666666666667,61.0,9,6.777777777777778,51.0,9,5.666666666666668,47.0,9,5.222222222222221,0.0,2,0.0,1.0,1,1.0,Scenic Vista,2020-04-06 10:00:00
1930,47.0,10,4.7,40.0,10,4.0,30.0,10,3.0,58.0,10,5.8,0.0,0,0.0,53.0,10,5.3,Southton,2020-04-06 10:00:00
610,10.0,2,5.0,11.0,2,5.5,20.0,2,10.0,12.0,2,6.0,0.0,0,0.0,13.0,2,6.5,Southwest,2020-04-06 10:00:00
1330,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-06 10:00:00
2290,9.0,1,9.0,3.0,1,3.0,2.0,1,2.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-06 10:00:00
1810,93.0,17,5.470588235294118,88.0,17,5.176470588235294,84.0,17,4.941176470588236,83.0,17,4.882352941176472,2.0,4,0.5,10.0,1,10.0,Weston,2020-04-06 10:00:00
850,0.0,0,0.0,9.0,1,9.0,4.0,1,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 10:00:00
1091,43.0,6,7.166666666666668,24.0,6,4.0,38.0,6,6.333333333333332,36.0,6,6.0,0.0,1,0.0,41.0,6,6.833333333333332,Broadview,2020-04-06 11:00:00
1211,21.0,4,5.25,28.0,4,7.0,38.0,4,9.5,21.0,4,5.25,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-06 11:00:00
1571,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-06 11:00:00
731,68.0,14,4.857142857142857,67.0,14,4.785714285714286,60.0,14,4.285714285714286,87.0,14,6.2142857142857135,0.0,1,0.0,61.0,14,4.357142857142857,Downtown,2020-04-06 11:00:00
2171,9.0,2,4.5,17.0,2,8.5,19.0,2,9.5,18.0,2,9.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-06 11:00:00
1691,29.0,5,5.8,23.0,5,4.6,16.0,5,3.2,27.0,5,5.4,0.0,2,0.0,0.0,0,0.0,Easton,2020-04-06 11:00:00
251,59.0,11,5.363636363636363,60.0,11,5.454545454545454,57.0,11,5.181818181818182,79.0,11,7.1818181818181825,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-06 11:00:00
2051,14.0,3,4.666666666666667,17.0,3,5.666666666666668,18.0,3,6.0,11.0,3,3.6666666666666665,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 11:00:00
371,33.0,6,5.5,29.0,6,4.833333333333333,35.0,6,5.833333333333332,36.0,6,6.0,0.0,1,0.0,24.0,6,4.0,Old Town,2020-04-06 11:00:00
131,3.0,2,1.5,13.0,2,6.5,13.0,2,6.5,8.0,2,4.0,0.0,1,0.0,14.0,2,7.0,Palace Hills,2020-04-06 11:00:00
1451,21.0,4,5.25,30.0,4,7.5,20.0,4,5.0,18.0,4,4.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-06 11:00:00
491,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 11:00:00
971,28.0,6,4.666666666666667,36.0,6,6.0,34.0,6,5.666666666666668,32.0,6,5.333333333333333,2.0,2,1.0,0.0,0,0.0,Scenic Vista,2020-04-06 11:00:00
1931,30.0,4,7.5,14.0,4,3.5,19.0,4,4.75,18.0,4,4.5,1.0,1,1.0,24.0,4,6.0,Southton,2020-04-06 11:00:00
611,10.0,1,10.0,0.0,1,0.0,1.0,1,1.0,2.0,1,2.0,0.0,0,0.0,2.0,1,2.0,Southwest,2020-04-06 11:00:00
1331,3.0,1,3.0,10.0,1,10.0,9.0,1,9.0,2.0,1,2.0,0.0,0,0.0,5.0,1,5.0,Terrapin Springs,2020-04-06 11:00:00
2291,28.0,4,7.0,20.0,4,5.0,16.0,4,4.0,22.0,4,5.5,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-06 11:00:00
1811,62.0,15,4.133333333333334,58.0,15,3.8666666666666663,86.0,15,5.7333333333333325,88.0,15,5.866666666666666,1.0,3,0.3333333333333333,0.0,0,0.0,Weston,2020-04-06 11:00:00
851,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 11:00:00
1092,44.0,7,6.2857142857142865,36.0,7,5.142857142857143,25.0,7,3.571428571428572,33.0,7,4.714285714285714,0.0,1,0.0,40.0,7,5.7142857142857135,Broadview,2020-04-06 12:00:00
1212,22.0,3,7.333333333333332,25.0,3,8.333333333333334,13.0,3,4.333333333333333,7.0,3,2.333333333333333,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-06 12:00:00
1572,3.0,2,1.5,2.0,2,1.0,19.0,2,9.5,20.0,2,10.0,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-06 12:00:00
732,66.0,9,7.333333333333332,37.0,9,4.111111111111111,64.0,9,7.111111111111112,30.0,9,3.333333333333333,0.0,0,0.0,59.0,9,6.5555555555555545,Downtown,2020-04-06 12:00:00
2172,12.0,3,4.0,12.0,3,4.0,22.0,3,7.333333333333332,10.0,3,3.333333333333333,1.0,1,1.0,0.0,0,0.0,East Parton,2020-04-06 12:00:00
1692,27.0,6,4.5,39.0,6,6.5,44.0,6,7.333333333333332,38.0,6,6.333333333333332,0.0,1,0.0,0.0,0,0.0,Easton,2020-04-06 12:00:00
252,38.0,10,3.8,46.0,10,4.6,59.0,10,5.9,51.0,10,5.1,0.0,1,0.0,0.0,0,0.0,Northwest,2020-04-06 12:00:00
2052,11.0,2,5.5,16.0,2,8.0,13.0,2,6.5,19.0,2,9.5,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 12:00:00
372,42.0,9,4.666666666666667,54.0,9,6.0,52.0,9,5.777777777777778,59.0,9,6.5555555555555545,0.0,1,0.0,57.0,9,6.333333333333332,Old Town,2020-04-06 12:00:00
132,36.0,6,6.0,34.0,6,5.666666666666668,40.0,6,6.666666666666668,34.0,6,5.666666666666668,1.0,1,1.0,31.0,6,5.166666666666667,Palace Hills,2020-04-06 12:00:00
1452,41.0,6,6.833333333333332,34.0,6,5.666666666666668,37.0,6,6.166666666666668,25.0,6,4.166666666666667,1.0,2,0.5,7.0,1,7.0,Peppermill,2020-04-06 12:00:00
492,7.0,1,7.0,2.0,1,2.0,4.0,1,4.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 12:00:00
972,83.0,20,4.15,108.0,20,5.4,84.0,20,4.2,117.0,20,5.85,4.0,5,0.8,0.0,0,0.0,Scenic Vista,2020-04-06 12:00:00
1932,9.0,4,2.25,20.0,4,5.0,18.0,4,4.5,7.0,4,1.75,0.0,0,0.0,21.0,4,5.25,Southton,2020-04-06 12:00:00
612,23.0,5,4.6,12.0,5,2.4,33.0,5,6.6,24.0,5,4.8,0.0,0,0.0,24.0,5,4.8,Southwest,2020-04-06 12:00:00
1332,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-06 12:00:00
2292,16.0,2,8.0,14.0,2,7.0,0.0,2,0.0,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-06 12:00:00
1812,99.0,15,6.6,110.0,15,7.333333333333332,77.0,15,5.133333333333334,73.0,15,4.866666666666666,0.0,3,0.0,0.0,0,0.0,Weston,2020-04-06 12:00:00
852,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 12:00:00
1093,29.0,5,5.8,33.0,5,6.6,22.0,5,4.4,29.0,5,5.8,0.0,1,0.0,37.0,5,7.4,Broadview,2020-04-06 13:00:00
1213,17.0,3,5.666666666666668,15.0,3,5.0,17.0,3,5.666666666666668,14.0,3,4.666666666666667,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-06 13:00:00
1573,8.0,1,8.0,4.0,1,4.0,10.0,1,10.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-06 13:00:00
733,58.0,11,5.2727272727272725,70.0,11,6.363636363636362,73.0,11,6.636363636363638,64.0,11,5.8181818181818175,2.0,3,0.6666666666666666,57.0,11,5.181818181818182,Downtown,2020-04-06 13:00:00
2173,4.0,1,4.0,2.0,1,2.0,10.0,1,10.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-06 13:00:00
1693,25.0,4,6.25,22.0,4,5.5,27.0,4,6.75,15.0,4,3.75,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-06 13:00:00
253,21.0,3,7.0,20.0,3,6.666666666666668,20.0,3,6.666666666666668,10.0,3,3.333333333333333,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-06 13:00:00
2053,16.0,4,4.0,19.0,4,4.75,22.0,4,5.5,26.0,4,6.5,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 13:00:00
373,47.0,13,3.615384615384616,81.0,13,6.230769230769232,78.0,13,6.0,71.0,13,5.461538461538462,0.0,1,0.0,65.0,13,5.0,Old Town,2020-04-06 13:00:00
133,9.0,1,9.0,2.0,1,2.0,4.0,1,4.0,9.0,1,9.0,0.0,0,0.0,8.0,1,8.0,Palace Hills,2020-04-06 13:00:00
1453,25.0,4,6.25,17.0,4,4.25,13.0,4,3.25,17.0,4,4.25,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-06 13:00:00
493,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 13:00:00
973,88.0,12,7.333333333333332,64.0,12,5.333333333333333,42.0,12,3.5,85.0,12,7.083333333333332,0.0,1,0.0,0.0,0,0.0,Scenic Vista,2020-04-06 13:00:00
1933,30.0,5,6.0,20.0,5,4.0,30.0,5,6.0,19.0,5,3.8,0.0,0,0.0,26.0,5,5.2,Southton,2020-04-06 13:00:00
613,17.0,4,4.25,35.0,4,8.75,28.0,4,7.0,27.0,4,6.75,0.0,0,0.0,30.0,4,7.5,Southwest,2020-04-06 13:00:00
1333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-06 13:00:00
2293,13.0,3,4.333333333333333,14.0,3,4.666666666666667,6.0,3,2.0,21.0,3,7.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-06 13:00:00
1813,40.0,8,5.0,45.0,8,5.625,60.0,8,7.5,26.0,8,3.25,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-06 13:00:00
853,0.0,0,0.0,4.0,1,4.0,8.0,1,8.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 13:00:00
1094,34.0,10,3.4,44.0,10,4.4,53.0,10,5.3,57.0,10,5.7,1.0,2,0.5,41.0,10,4.1,Broadview,2020-04-06 14:00:00
1214,11.0,3,3.6666666666666665,20.0,3,6.666666666666668,22.0,3,7.333333333333332,24.0,3,8.0,2.0,2,1.0,0.0,0,0.0,Chapparal,2020-04-06 14:00:00
1574,10.0,1,10.0,4.0,1,4.0,5.0,1,5.0,8.0,1,8.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-06 14:00:00
734,65.0,14,4.642857142857143,69.0,14,4.928571428571429,79.0,14,5.642857142857142,67.0,14,4.785714285714286,1.0,2,0.5,77.0,14,5.5,Downtown,2020-04-06 14:00:00
2174,29.0,5,5.8,25.0,5,5.0,29.0,5,5.8,26.0,5,5.2,0.0,0,0.0,8.0,1,8.0,East Parton,2020-04-06 14:00:00
1694,32.0,4,8.0,17.0,4,4.25,18.0,4,4.5,16.0,4,4.0,2.0,2,1.0,0.0,0,0.0,Easton,2020-04-06 14:00:00
254,78.0,15,5.2,75.0,15,5.0,92.0,15,6.133333333333334,103.0,15,6.866666666666666,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-06 14:00:00
2054,7.0,2,3.5,19.0,2,9.5,19.0,2,9.5,11.0,2,5.5,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-06 14:00:00
374,48.0,11,4.363636363636363,65.0,11,5.909090909090909,66.0,11,6.0,53.0,11,4.818181818181818,2.0,3,0.6666666666666666,58.0,11,5.2727272727272725,Old Town,2020-04-06 14:00:00
134,36.0,4,9.0,21.0,4,5.25,14.0,4,3.5,11.0,4,2.75,1.0,1,1.0,23.0,4,5.75,Palace Hills,2020-04-06 14:00:00
1454,6.0,1,6.0,10.0,1,10.0,0.0,1,0.0,3.0,1,3.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-06 14:00:00
494,9.0,1,9.0,8.0,1,8.0,10.0,1,10.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-06 14:00:00
974,60.0,15,4.0,70.0,15,4.666666666666667,64.0,15,4.266666666666667,63.0,15,4.2,2.0,5,0.4,0.0,0,0.0,Scenic Vista,2020-04-06 14:00:00
1934,41.0,5,8.2,9.0,5,1.8,18.0,5,3.6,24.0,5,4.8,0.0,2,0.0,20.0,5,4.0,Southton,2020-04-06 14:00:00
614,12.0,2,6.0,13.0,2,6.5,13.0,2,6.5,7.0,2,3.5,0.0,0,0.0,12.0,2,6.0,Southwest,2020-04-06 14:00:00
1334,10.0,2,5.0,10.0,2,5.0,12.0,2,6.0,15.0,2,7.5,0.0,0,0.0,13.0,2,6.5,Terrapin Springs,2020-04-06 14:00:00
2294,18.0,4,4.5,19.0,4,4.75,29.0,4,7.25,24.0,4,6.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-06 14:00:00
1814,74.0,14,5.285714285714286,71.0,14,5.071428571428571,75.0,14,5.357142857142857,73.0,14,5.214285714285714,3.0,4,0.75,0.0,0,0.0,Weston,2020-04-06 14:00:00
854,0.0,0,0.0,5.0,1,5.0,5.0,1,5.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,Wilson Forest,2020-04-06 14:00:00
1095,55.0,50,1.1,36.0,50,0.72,60.0,50,1.2,171.0,50,3.42,8.0,45,0.17777777777777778,37.0,50,0.74,Broadview,2020-04-06 15:00:00
1215,7.0,13,0.5384615384615384,16.0,13,1.2307692307692308,39.0,13,3.0,49.0,13,3.7692307692307687,3.0,11,0.2727272727272727,0.0,0,0.0,Chapparal,2020-04-06 15:00:00
1575,3.0,9,0.3333333333333333,12.0,9,1.3333333333333333,39.0,9,4.333333333333333,25.0,9,2.7777777777777777,2.0,8,0.25,0.0,0,0.0,Cheddarford,2020-04-06 15:00:00
735,38.0,22,1.7272727272727273,63.0,22,2.863636363636364,54.0,22,2.4545454545454546,66.0,22,3.0,8.0,17,0.4705882352941176,34.0,22,1.5454545454545454,Downtown,2020-04-06 15:00:00
2175,25.0,7,3.571428571428572,22.0,7,3.1428571428571432,21.0,7,3.0,19.0,7,2.7142857142857144,0.0,3,0.0,0.0,1,0.0,East Parton,2020-04-06 15:00:00
1695,53.0,20,2.65,44.0,20,2.2,37.0,20,1.85,71.0,20,3.55,5.0,15,0.3333333333333333,0.0,0,0.0,Easton,2020-04-06 15:00:00
255,71.0,29,2.4482758620689653,63.0,29,2.1724137931034484,59.0,29,2.034482758620689,68.0,29,2.3448275862068964,6.0,22,0.2727272727272727,0.0,0,0.0,Northwest,2020-04-06 15:00:00
2055,9.0,3,3.0,19.0,3,6.333333333333332,13.0,3,4.333333333333333,15.0,3,5.0,1.0,2,0.5,0.0,0,0.0,Oakwillow,2020-04-06 15:00:00
375,248.0,70,3.5428571428571427,208.0,70,2.9714285714285715,210.0,70,3.0,224.0,70,3.2,64.0,63,1.0158730158730158,166.0,70,2.3714285714285714,Old Town,2020-04-06 15:00:00
135,2.0,5,0.4,3.0,5,0.6,8.0,5,1.6,2.0,5,0.4,1.0,4,0.25,8.0,5,1.6,Palace Hills,2020-04-06 15:00:00
1455,10.0,11,0.9090909090909092,6.0,11,0.5454545454545454,8.0,11,0.7272727272727273,10.0,11,0.9090909090909092,10.0,11,0.9090909090909092,0.0,0,0.0,Peppermill,2020-04-06 15:00:00
495,0.0,14,0.0,2.0,14,0.14285714285714285,2.0,14,0.14285714285714285,26.0,14,1.8571428571428568,28.0,14,2.0,7.0,1,7.0,Safe Town,2020-04-06 15:00:00
975,56.0,43,1.3023255813953492,59.0,43,1.372093023255814,119.0,43,2.7674418604651163,161.0,43,3.744186046511628,6.0,34,0.17647058823529413,0.0,0,0.0,Scenic Vista,2020-04-06 15:00:00
1935,15.0,8,1.875,14.0,8,1.75,29.0,8,3.625,9.0,8,1.125,4.0,6,0.6666666666666666,27.0,8,3.375,Southton,2020-04-06 15:00:00
615,17.0,10,1.7,23.0,10,2.3,27.0,10,2.7,31.0,10,3.1,3.0,7,0.42857142857142855,13.0,10,1.3,Southwest,2020-04-06 15:00:00
1335,3.0,3,1.0,7.0,3,2.333333333333333,4.0,3,1.3333333333333333,7.0,3,2.333333333333333,2.0,2,1.0,12.0,3,4.0,Terrapin Springs,2020-04-06 15:00:00
2295,73.0,18,4.055555555555555,30.0,18,1.6666666666666667,29.0,18,1.6111111111111112,56.0,18,3.111111111111111,5.0,14,0.35714285714285715,0.0,0,0.0,West Parton,2020-04-06 15:00:00
1815,55.0,27,2.0370370370370368,57.0,27,2.1111111111111107,50.0,27,1.851851851851852,101.0,27,3.7407407407407414,6.0,20,0.3,0.0,0,0.0,Weston,2020-04-06 15:00:00
855,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-06 15:00:00
1096,55.0,143,0.38461538461538464,76.0,143,0.5314685314685315,181.0,143,1.2657342657342658,445.0,143,3.1118881118881117,29.0,134,0.2164179104477612,71.0,143,0.4965034965034965,Broadview,2020-04-06 16:00:00
1216,26.0,57,0.456140350877193,23.0,57,0.4035087719298245,179.0,57,3.1403508771929824,239.0,57,4.192982456140351,13.0,53,0.2452830188679245,0.0,0,0.0,Chapparal,2020-04-06 16:00:00
1576,10.0,27,0.3703703703703704,15.0,27,0.5555555555555556,110.0,27,4.0740740740740735,63.0,27,2.333333333333333,4.0,26,0.15384615384615385,0.0,0,0.0,Cheddarford,2020-04-06 16:00:00
736,95.0,79,1.2025316455696202,84.0,79,1.0632911392405062,86.0,79,1.0886075949367089,138.0,79,1.7468354430379749,10.0,66,0.15151515151515152,95.0,79,1.2025316455696202,Downtown,2020-04-06 16:00:00
2176,101.0,38,2.6578947368421053,14.0,38,0.3684210526315789,51.0,38,1.3421052631578947,98.0,38,2.5789473684210527,5.0,34,0.14705882352941174,0.0,0,0.0,East Parton,2020-04-06 16:00:00
1696,42.0,40,1.05,29.0,40,0.725,37.0,40,0.925,84.0,40,2.1,9.0,37,0.2432432432432433,0.0,0,0.0,Easton,2020-04-06 16:00:00
256,91.0,67,1.3582089552238803,82.0,67,1.2238805970149254,93.0,67,1.388059701492537,135.0,67,2.014925373134328,17.0,56,0.3035714285714285,0.0,0,0.0,Northwest,2020-04-06 16:00:00
2056,10.0,9,1.1111111111111112,13.0,9,1.4444444444444444,7.0,9,0.7777777777777778,11.0,9,1.2222222222222223,1.0,8,0.125,0.0,0,0.0,Oakwillow,2020-04-06 16:00:00
376,458.0,141,3.24822695035461,434.0,141,3.078014184397163,434.0,141,3.078014184397163,469.0,141,3.326241134751773,82.0,109,0.7522935779816514,326.0,141,2.3120567375886525,Old Town,2020-04-06 16:00:00
136,41.0,18,2.2777777777777777,39.0,18,2.1666666666666665,68.0,18,3.7777777777777777,34.0,18,1.8888888888888888,2.0,10,0.2,37.0,18,2.055555555555556,Palace Hills,2020-04-06 16:00:00
1456,23.0,19,1.2105263157894737,29.0,19,1.5263157894736843,31.0,19,1.631578947368421,39.0,19,2.0526315789473686,9.0,14,0.6428571428571429,0.0,0,0.0,Peppermill,2020-04-06 16:00:00
